location_code,has_hrp,in_gho,provider_admin1_name,provider_admin2_name,admin1_code,admin1_name,admin2_code,admin2_name,admin_level,operation,assessment_type,population,reporting_round,reference_period_start,reference_period_end
#country+code,#meta+has_hrp,#meta+in_gho,#adm1+name+provider,#adm2+name+provider,#adm1+code,#adm1+name,#adm2+code,#adm2+name,#adm+level,#operation+name,#assessment+type,#affected+idps,#round+code,#date+start,#date+end
NGA,True,True,Kano,Tudun Wada,NG020,Kano,NG020041,Tudun Wada,2,North Central and North West,SA,25,6,2021-02-01,2021-02-01
NGA,True,True,Kano,Tudun Wada,NG020,Kano,NG020041,Tudun Wada,2,North Central and North West,SA,25,7,2021-07-30,2021-07-30
NGA,True,True,Kano,Tudun Wada,NG020,Kano,NG020041,Tudun Wada,2,North Central and North West,SA,35,10,2022-10-31,2022-10-31
NGA,True,True,Kano,Tudun Wada,NG020,Kano,NG020041,Tudun Wada,2,North Central and North West,SA,35,11,2022-12-31,2022-12-31
NGA,True,True,Kano,Tudun Wada,NG020,Kano,NG020041,Tudun Wada,2,North Central and North West,SA,23,12,2023-10-31,2023-10-31
NGA,True,True,Kano,Tudun Wada,NG020,Kano,NG020041,Tudun Wada,2,North Central and North West,SA,23,13,2023-12-31,2023-12-31
NGA,True,True,Kano,Tudun Wada,NG020,Kano,NG020041,Tudun Wada,2,North Central and North West,SA,122,16,2024-11-30,2024-11-30
NGA,True,True,Kano,Ungogo,NG020,Kano,NG020042,Ungogo,2,Lake Chad Basin Crisis,BA,27,7,2015-12-01,2015-12-01
NGA,True,True,Kano,Ungogo,NG020,Kano,NG020042,Ungogo,2,Lake Chad Basin Crisis,BA,27,8,2016-02-01,2016-02-01
NGA,True,True,Kano,Ungogo,NG020,Kano,NG020042,Ungogo,2,Lake Chad Basin Crisis,BA,27,9,2016-04-30,2016-04-30
NGA,True,True,Kano,Ungogo,NG020,Kano,NG020042,Ungogo,2,Lake Chad Basin Crisis,BA,27,10,2016-06-30,2016-06-30
NGA,True,True,Kano,Ungogo,NG020,Kano,NG020042,Ungogo,2,Lake Chad Basin Crisis,BA,27,11,2016-08-30,2016-08-30
NGA,True,True,Kano,Ungogo,NG020,Kano,NG020042,Ungogo,2,North Central and North West,BA,1384,1,2019-08-30,2019-08-30
NGA,True,True,Kano,Ungogo,NG020,Kano,NG020042,Ungogo,2,North Central and North West,BA,2429,2,2019-10-30,2019-10-30
NGA,True,True,Kano,Ungogo,NG020,Kano,NG020042,Ungogo,2,North Central and North West,BA,2465,4,2020-08-30,2020-08-30
NGA,True,True,Kano,Ungogo,NG020,Kano,NG020042,Ungogo,2,North Central and North West,BA,2599,5,2020-12-31,2020-12-31
NGA,True,True,Kano,Ungogo,NG020,Kano,NG020042,Ungogo,2,North Central and North West,BA,965,7,2021-07-30,2021-07-30
NGA,True,True,Kano,Ungogo,NG020,Kano,NG020042,Ungogo,2,North Central and North West,BA,1453,8,2021-09-30,2021-09-30
NGA,True,True,Kano,Ungogo,NG020,Kano,NG020042,Ungogo,2,North Central and North West,BA,2984,9,2021-12-31,2021-12-31
NGA,True,True,Kano,Ungogo,NG020,Kano,NG020042,Ungogo,2,North Central and North West,SA,2599,5,2020-12-31,2020-12-31
NGA,True,True,Kano,Ungogo,NG020,Kano,NG020042,Ungogo,2,North Central and North West,SA,1387,6,2021-02-01,2021-02-01
NGA,True,True,Kano,Ungogo,NG020,Kano,NG020042,Ungogo,2,North Central and North West,SA,965,7,2021-07-30,2021-07-30
NGA,True,True,Kano,Ungogo,NG020,Kano,NG020042,Ungogo,2,North Central and North West,SA,586,10,2022-10-31,2022-10-31
NGA,True,True,Kano,Ungogo,NG020,Kano,NG020042,Ungogo,2,North Central and North West,SA,1318,11,2022-12-31,2022-12-31
NGA,True,True,Kano,Ungogo,NG020,Kano,NG020042,Ungogo,2,North Central and North West,SA,559,12,2023-10-31,2023-10-31
NGA,True,True,Kano,Ungogo,NG020,Kano,NG020042,Ungogo,2,North Central and North West,SA,559,13,2023-12-31,2023-12-31
NGA,True,True,Kano,Ungogo,NG020,Kano,NG020042,Ungogo,2,North Central and North West,SA,428,16,2024-11-30,2024-11-30
NGA,True,True,Kano,Warawa,NG020,Kano,NG020043,Warawa,2,Lake Chad Basin Crisis,BA,46,7,2015-12-01,2015-12-01
NGA,True,True,Kano,Warawa,NG020,Kano,NG020043,Warawa,2,Lake Chad Basin Crisis,BA,98,8,2016-02-01,2016-02-01
NGA,True,True,Kano,Warawa,NG020,Kano,NG020043,Warawa,2,Lake Chad Basin Crisis,BA,98,9,2016-04-30,2016-04-30
NGA,True,True,Kano,Warawa,NG020,Kano,NG020043,Warawa,2,Lake Chad Basin Crisis,BA,98,10,2016-06-30,2016-06-30
NGA,True,True,Kano,Warawa,NG020,Kano,NG020043,Warawa,2,Lake Chad Basin Crisis,BA,98,11,2016-08-30,2016-08-30
NGA,True,True,Kano,Warawa,NG020,Kano,NG020043,Warawa,2,North Central and North West,BA,421,2,2019-10-30,2019-10-30
NGA,True,True,Kano,Warawa,NG020,Kano,NG020043,Warawa,2,North Central and North West,BA,247,4,2020-08-30,2020-08-30
NGA,True,True,Kano,Warawa,NG020,Kano,NG020043,Warawa,2,North Central and North West,BA,1174,5,2020-12-31,2020-12-31
NGA,True,True,Kano,Warawa,NG020,Kano,NG020043,Warawa,2,North Central and North West,BA,436,7,2021-07-30,2021-07-30
NGA,True,True,Kano,Warawa,NG020,Kano,NG020043,Warawa,2,North Central and North West,BA,369,8,2021-09-30,2021-09-30
NGA,True,True,Kano,Warawa,NG020,Kano,NG020043,Warawa,2,North Central and North West,BA,890,9,2021-12-31,2021-12-31
NGA,True,True,Kano,Warawa,NG020,Kano,NG020043,Warawa,2,North Central and North West,SA,1174,5,2020-12-31,2020-12-31
NGA,True,True,Kano,Warawa,NG020,Kano,NG020043,Warawa,2,North Central and North West,SA,542,6,2021-02-01,2021-02-01
NGA,True,True,Kano,Warawa,NG020,Kano,NG020043,Warawa,2,North Central and North West,SA,436,7,2021-07-30,2021-07-30
NGA,True,True,Kano,Wudil,NG020,Kano,NG020044,Wudil,2,Lake Chad Basin Crisis,BA,988,7,2015-12-01,2015-12-01
NGA,True,True,Kano,Wudil,NG020,Kano,NG020044,Wudil,2,Lake Chad Basin Crisis,BA,1678,8,2016-02-01,2016-02-01
NGA,True,True,Kano,Wudil,NG020,Kano,NG020044,Wudil,2,Lake Chad Basin Crisis,BA,1678,9,2016-04-30,2016-04-30
NGA,True,True,Kano,Wudil,NG020,Kano,NG020044,Wudil,2,Lake Chad Basin Crisis,BA,1678,10,2016-06-30,2016-06-30
NGA,True,True,Kano,Wudil,NG020,Kano,NG020044,Wudil,2,Lake Chad Basin Crisis,BA,1678,11,2016-08-30,2016-08-30
NGA,True,True,Kano,Wudil,NG020,Kano,NG020044,Wudil,2,North Central and North West,BA,552,2,2019-10-30,2019-10-30
NGA,True,True,Kano,Wudil,NG020,Kano,NG020044,Wudil,2,North Central and North West,BA,484,4,2020-08-30,2020-08-30
NGA,True,True,Kano,Wudil,NG020,Kano,NG020044,Wudil,2,North Central and North West,BA,1816,5,2020-12-31,2020-12-31
NGA,True,True,Kano,Wudil,NG020,Kano,NG020044,Wudil,2,North Central and North West,BA,1540,7,2021-07-30,2021-07-30
NGA,True,True,Kano,Wudil,NG020,Kano,NG020044,Wudil,2,North Central and North West,BA,1650,8,2021-09-30,2021-09-30
NGA,True,True,Kano,Wudil,NG020,Kano,NG020044,Wudil,2,North Central and North West,BA,2545,9,2021-12-31,2021-12-31
NGA,True,True,Kano,Wudil,NG020,Kano,NG020044,Wudil,2,North Central and North West,SA,1816,5,2020-12-31,2020-12-31
NGA,True,True,Kano,Wudil,NG020,Kano,NG020044,Wudil,2,North Central and North West,SA,1869,6,2021-02-01,2021-02-01
NGA,True,True,Kano,Wudil,NG020,Kano,NG020044,Wudil,2,North Central and North West,SA,1540,7,2021-07-30,2021-07-30
NGA,True,True,Kano,Wudil,NG020,Kano,NG020044,Wudil,2,North Central and North West,SA,1624,10,2022-10-31,2022-10-31
NGA,True,True,Kano,Wudil,NG020,Kano,NG020044,Wudil,2,North Central and North West,SA,1624,11,2022-12-31,2022-12-31
NGA,True,True,Kano,Wudil,NG020,Kano,NG020044,Wudil,2,North Central and North West,SA,1494,12,2023-10-31,2023-10-31
NGA,True,True,Kano,Wudil,NG020,Kano,NG020044,Wudil,2,North Central and North West,SA,1446,13,2023-12-31,2023-12-31
NGA,True,True,Kano,Wudil,NG020,Kano,NG020044,Wudil,2,North Central and North West,SA,965,16,2024-11-30,2024-11-30
NGA,True,True,Katsina,,NG021,Katsina,,,1,North Central and North West,BA,59621,1,2019-08-30,2019-08-30
NGA,True,True,Katsina,,NG021,Katsina,,,1,North Central and North West,BA,68966,2,2019-10-30,2019-10-30
NGA,True,True,Katsina,,NG021,Katsina,,,1,North Central and North West,BA,80115,4,2020-08-30,2020-08-30
NGA,True,True,Katsina,,NG021,Katsina,,,1,North Central and North West,BA,121434,5,2020-12-31,2020-12-31
NGA,True,True,Katsina,,NG021,Katsina,,,1,North Central and North West,BA,150785,7,2021-07-30,2021-07-30
NGA,True,True,Katsina,,NG021,Katsina,,,1,North Central and North West,BA,175510,8,2021-09-30,2021-09-30
NGA,True,True,Katsina,,NG021,Katsina,,,1,North Central and North West,BA,173856,9,2021-12-31,2021-12-31
NGA,True,True,Katsina,,NG021,Katsina,,,1,North Central and North West,SA,121434,5,2020-12-31,2020-12-31
NGA,True,True,Katsina,,NG021,Katsina,,,1,North Central and North West,SA,108880,6,2021-02-01,2021-02-01
NGA,True,True,Katsina,,NG021,Katsina,,,1,North Central and North West,SA,150785,7,2021-07-30,2021-07-30
NGA,True,True,Katsina,,NG021,Katsina,,,1,North Central and North West,SA,223473,10,2022-10-31,2022-10-31
NGA,True,True,Katsina,,NG021,Katsina,,,1,North Central and North West,SA,252268,11,2022-12-31,2022-12-31
NGA,True,True,Katsina,,NG021,Katsina,,,1,North Central and North West,SA,244380,12,2023-10-31,2023-10-31
NGA,True,True,Katsina,,NG021,Katsina,,,1,North Central and North West,SA,231937,13,2023-12-31,2023-12-31
NGA,True,True,Katsina,,NG021,Katsina,,,1,North Central and North West,SA,270968,16,2024-11-30,2024-11-30
NGA,True,True,Katsina,Bakori,NG021,Katsina,NG021001,Bakori,2,North Central and North West,BA,755,2,2019-10-30,2019-10-30
NGA,True,True,Katsina,Bakori,NG021,Katsina,NG021001,Bakori,2,North Central and North West,BA,1908,4,2020-08-30,2020-08-30
NGA,True,True,Katsina,Bakori,NG021,Katsina,NG021001,Bakori,2,North Central and North West,BA,2623,5,2020-12-31,2020-12-31
NGA,True,True,Katsina,Bakori,NG021,Katsina,NG021001,Bakori,2,North Central and North West,BA,2615,7,2021-07-30,2021-07-30
NGA,True,True,Katsina,Bakori,NG021,Katsina,NG021001,Bakori,2,North Central and North West,BA,2385,8,2021-09-30,2021-09-30
NGA,True,True,Katsina,Bakori,NG021,Katsina,NG021001,Bakori,2,North Central and North West,SA,2623,5,2020-12-31,2020-12-31
NGA,True,True,Katsina,Bakori,NG021,Katsina,NG021001,Bakori,2,North Central and North West,SA,3105,6,2021-02-01,2021-02-01
NGA,True,True,Katsina,Bakori,NG021,Katsina,NG021001,Bakori,2,North Central and North West,SA,2615,7,2021-07-30,2021-07-30
NGA,True,True,Katsina,Bakori,NG021,Katsina,NG021001,Bakori,2,North Central and North West,SA,2694,10,2022-10-31,2022-10-31
NGA,True,True,Katsina,Bakori,NG021,Katsina,NG021001,Bakori,2,North Central and North West,SA,4913,11,2022-12-31,2022-12-31
NGA,True,True,Katsina,Bakori,NG021,Katsina,NG021001,Bakori,2,North Central and North West,SA,5524,12,2023-10-31,2023-10-31
NGA,True,True,Katsina,Bakori,NG021,Katsina,NG021001,Bakori,2,North Central and North West,SA,4709,13,2023-12-31,2023-12-31
NGA,True,True,Katsina,Bakori,NG021,Katsina,NG021001,Bakori,2,North Central and North West,SA,4137,16,2024-11-30,2024-11-30
NGA,True,True,Katsina,Batagarawa,NG021,Katsina,NG021002,Batagarawa,2,North Central and North West,BA,1336,2,2019-10-30,2019-10-30
NGA,True,True,Katsina,Batagarawa,NG021,Katsina,NG021002,Batagarawa,2,North Central and North West,BA,1560,4,2020-08-30,2020-08-30
NGA,True,True,Katsina,Batagarawa,NG021,Katsina,NG021002,Batagarawa,2,North Central and North West,BA,2705,5,2020-12-31,2020-12-31
NGA,True,True,Katsina,Batagarawa,NG021,Katsina,NG021002,Batagarawa,2,North Central and North West,BA,7090,7,2021-07-30,2021-07-30
NGA,True,True,Katsina,Batagarawa,NG021,Katsina,NG021002,Batagarawa,2,North Central and North West,BA,7668,8,2021-09-30,2021-09-30
NGA,True,True,Katsina,Batagarawa,NG021,Katsina,NG021002,Batagarawa,2,North Central and North West,BA,399,9,2021-12-31,2021-12-31
NGA,True,True,Katsina,Batagarawa,NG021,Katsina,NG021002,Batagarawa,2,North Central and North West,SA,2705,5,2020-12-31,2020-12-31
NGA,True,True,Katsina,Batagarawa,NG021,Katsina,NG021002,Batagarawa,2,North Central and North West,SA,3033,6,2021-02-01,2021-02-01
NGA,True,True,Katsina,Batagarawa,NG021,Katsina,NG021002,Batagarawa,2,North Central and North West,SA,7090,7,2021-07-30,2021-07-30
NGA,True,True,Katsina,Batagarawa,NG021,Katsina,NG021002,Batagarawa,2,North Central and North West,SA,10156,10,2022-10-31,2022-10-31
NGA,True,True,Katsina,Batagarawa,NG021,Katsina,NG021002,Batagarawa,2,North Central and North West,SA,11341,11,2022-12-31,2022-12-31
NGA,True,True,Katsina,Batagarawa,NG021,Katsina,NG021002,Batagarawa,2,North Central and North West,SA,12134,12,2023-10-31,2023-10-31
NGA,True,True,Katsina,Batagarawa,NG021,Katsina,NG021002,Batagarawa,2,North Central and North West,SA,10593,13,2023-12-31,2023-12-31
NGA,True,True,Katsina,Batagarawa,NG021,Katsina,NG021002,Batagarawa,2,North Central and North West,SA,12886,16,2024-11-30,2024-11-30
NGA,True,True,Katsina,Batsari,NG021,Katsina,NG021003,Batsari,2,North Central and North West,BA,23069,1,2019-08-30,2019-08-30
NGA,True,True,Katsina,Batsari,NG021,Katsina,NG021003,Batsari,2,North Central and North West,BA,20801,2,2019-10-30,2019-10-30
NGA,True,True,Katsina,Batsari,NG021,Katsina,NG021003,Batsari,2,North Central and North West,BA,14474,4,2020-08-30,2020-08-30
NGA,True,True,Katsina,Batsari,NG021,Katsina,NG021003,Batsari,2,North Central and North West,BA,12693,5,2020-12-31,2020-12-31
NGA,True,True,Katsina,Batsari,NG021,Katsina,NG021003,Batsari,2,North Central and North West,BA,13800,7,2021-07-30,2021-07-30
NGA,True,True,Katsina,Batsari,NG021,Katsina,NG021003,Batsari,2,North Central and North West,BA,16937,8,2021-09-30,2021-09-30
NGA,True,True,Katsina,Batsari,NG021,Katsina,NG021003,Batsari,2,North Central and North West,BA,6141,9,2021-12-31,2021-12-31
NGA,True,True,Katsina,Batsari,NG021,Katsina,NG021003,Batsari,2,North Central and North West,SA,12693,5,2020-12-31,2020-12-31
NGA,True,True,Katsina,Batsari,NG021,Katsina,NG021003,Batsari,2,North Central and North West,SA,12461,6,2021-02-01,2021-02-01
NGA,True,True,Katsina,Batsari,NG021,Katsina,NG021003,Batsari,2,North Central and North West,SA,13800,7,2021-07-30,2021-07-30
NGA,True,True,Katsina,Batsari,NG021,Katsina,NG021003,Batsari,2,North Central and North West,SA,34256,10,2022-10-31,2022-10-31
NGA,True,True,Katsina,Batsari,NG021,Katsina,NG021003,Batsari,2,North Central and North West,SA,35527,11,2022-12-31,2022-12-31
NGA,True,True,Katsina,Batsari,NG021,Katsina,NG021003,Batsari,2,North Central and North West,SA,30352,12,2023-10-31,2023-10-31
NGA,True,True,Katsina,Batsari,NG021,Katsina,NG021003,Batsari,2,North Central and North West,SA,29181,13,2023-12-31,2023-12-31
NGA,True,True,Katsina,Batsari,NG021,Katsina,NG021003,Batsari,2,North Central and North West,SA,48855,16,2024-11-30,2024-11-30
NGA,True,True,Katsina,Baure,NG021,Katsina,NG021004,Baure,2,North Central and North West,BA,1361,2,2019-10-30,2019-10-30
NGA,True,True,Katsina,Baure,NG021,Katsina,NG021004,Baure,2,North Central and North West,BA,1574,4,2020-08-30,2020-08-30
NGA,True,True,Katsina,Baure,NG021,Katsina,NG021004,Baure,2,North Central and North West,BA,9831,5,2020-12-31,2020-12-31
NGA,True,True,Katsina,Baure,NG021,Katsina,NG021004,Baure,2,North Central and North West,BA,7884,7,2021-07-30,2021-07-30
NGA,True,True,Katsina,Baure,NG021,Katsina,NG021004,Baure,2,North Central and North West,BA,7220,8,2021-09-30,2021-09-30
NGA,True,True,Katsina,Baure,NG021,Katsina,NG021004,Baure,2,North Central and North West,BA,23019,9,2021-12-31,2021-12-31
NGA,True,True,Katsina,Baure,NG021,Katsina,NG021004,Baure,2,North Central and North West,SA,9831,5,2020-12-31,2020-12-31
NGA,True,True,Katsina,Baure,NG021,Katsina,NG021004,Baure,2,North Central and North West,SA,8242,6,2021-02-01,2021-02-01
NGA,True,True,Katsina,Baure,NG021,Katsina,NG021004,Baure,2,North Central and North West,SA,7884,7,2021-07-30,2021-07-30
NGA,True,True,Katsina,Baure,NG021,Katsina,NG021004,Baure,2,North Central and North West,SA,4859,10,2022-10-31,2022-10-31
NGA,True,True,Katsina,Baure,NG021,Katsina,NG021004,Baure,2,North Central and North West,SA,7967,11,2022-12-31,2022-12-31
NGA,True,True,Katsina,Baure,NG021,Katsina,NG021004,Baure,2,North Central and North West,SA,5431,12,2023-10-31,2023-10-31
NGA,True,True,Katsina,Baure,NG021,Katsina,NG021004,Baure,2,North Central and North West,SA,5055,13,2023-12-31,2023-12-31
NGA,True,True,Katsina,Baure,NG021,Katsina,NG021004,Baure,2,North Central and North West,SA,5453,16,2024-11-30,2024-11-30
NGA,True,True,Katsina,Bindawa,NG021,Katsina,NG021005,Bindawa,2,North Central and North West,BA,662,2,2019-10-30,2019-10-30
NGA,True,True,Katsina,Bindawa,NG021,Katsina,NG021005,Bindawa,2,North Central and North West,BA,775,4,2020-08-30,2020-08-30
NGA,True,True,Katsina,Bindawa,NG021,Katsina,NG021005,Bindawa,2,North Central and North West,BA,1144,5,2020-12-31,2020-12-31
NGA,True,True,Katsina,Bindawa,NG021,Katsina,NG021005,Bindawa,2,North Central and North West,BA,1053,7,2021-07-30,2021-07-30
NGA,True,True,Katsina,Bindawa,NG021,Katsina,NG021005,Bindawa,2,North Central and North West,BA,1312,8,2021-09-30,2021-09-30
NGA,True,True,Katsina,Bindawa,NG021,Katsina,NG021005,Bindawa,2,North Central and North West,BA,2885,9,2021-12-31,2021-12-31
NGA,True,True,Katsina,Bindawa,NG021,Katsina,NG021005,Bindawa,2,North Central and North West,SA,1144,5,2020-12-31,2020-12-31
NGA,True,True,Katsina,Bindawa,NG021,Katsina,NG021005,Bindawa,2,North Central and North West,SA,1006,6,2021-02-01,2021-02-01
NGA,True,True,Katsina,Bindawa,NG021,Katsina,NG021005,Bindawa,2,North Central and North West,SA,1053,7,2021-07-30,2021-07-30
NGA,True,True,Katsina,Bindawa,NG021,Katsina,NG021005,Bindawa,2,North Central and North West,SA,1222,10,2022-10-31,2022-10-31
NGA,True,True,Katsina,Bindawa,NG021,Katsina,NG021005,Bindawa,2,North Central and North West,SA,1574,11,2022-12-31,2022-12-31
NGA,True,True,Katsina,Bindawa,NG021,Katsina,NG021005,Bindawa,2,North Central and North West,SA,2088,12,2023-10-31,2023-10-31
NGA,True,True,Katsina,Bindawa,NG021,Katsina,NG021005,Bindawa,2,North Central and North West,SA,1865,13,2023-12-31,2023-12-31
NGA,True,True,Katsina,Bindawa,NG021,Katsina,NG021005,Bindawa,2,North Central and North West,SA,2335,16,2024-11-30,2024-11-30
NGA,True,True,Katsina,Charanchi,NG021,Katsina,NG021006,Charanchi,2,North Central and North West,BA,2670,2,2019-10-30,2019-10-30
NGA,True,True,Katsina,Charanchi,NG021,Katsina,NG021006,Charanchi,2,North Central and North West,BA,2694,4,2020-08-30,2020-08-30
NGA,True,True,Katsina,Charanchi,NG021,Katsina,NG021006,Charanchi,2,North Central and North West,BA,3217,5,2020-12-31,2020-12-31
NGA,True,True,Katsina,Charanchi,NG021,Katsina,NG021006,Charanchi,2,North Central and North West,BA,2233,7,2021-07-30,2021-07-30
NGA,True,True,Katsina,Charanchi,NG021,Katsina,NG021006,Charanchi,2,North Central and North West,BA,2641,8,2021-09-30,2021-09-30
NGA,True,True,Katsina,Charanchi,NG021,Katsina,NG021006,Charanchi,2,North Central and North West,BA,2693,9,2021-12-31,2021-12-31
NGA,True,True,Katsina,Charanchi,NG021,Katsina,NG021006,Charanchi,2,North Central and North West,SA,3217,5,2020-12-31,2020-12-31
NGA,True,True,Katsina,Charanchi,NG021,Katsina,NG021006,Charanchi,2,North Central and North West,SA,1633,6,2021-02-01,2021-02-01
NGA,True,True,Katsina,Charanchi,NG021,Katsina,NG021006,Charanchi,2,North Central and North West,SA,2233,7,2021-07-30,2021-07-30
NGA,True,True,Katsina,Charanchi,NG021,Katsina,NG021006,Charanchi,2,North Central and North West,SA,3697,10,2022-10-31,2022-10-31
NGA,True,True,Katsina,Charanchi,NG021,Katsina,NG021006,Charanchi,2,North Central and North West,SA,5866,11,2022-12-31,2022-12-31
NGA,True,True,Katsina,Charanchi,NG021,Katsina,NG021006,Charanchi,2,North Central and North West,SA,5041,12,2023-10-31,2023-10-31
NGA,True,True,Katsina,Charanchi,NG021,Katsina,NG021006,Charanchi,2,North Central and North West,SA,5153,13,2023-12-31,2023-12-31
NGA,True,True,Katsina,Charanchi,NG021,Katsina,NG021006,Charanchi,2,North Central and North West,SA,4912,16,2024-11-30,2024-11-30
NGA,True,True,Katsina,Dan Musa,NG021,Katsina,NG021007,Dan Musa,2,North Central and North West,BA,6439,1,2019-08-30,2019-08-30
NGA,True,True,Katsina,Dan Musa,NG021,Katsina,NG021007,Dan Musa,2,North Central and North West,BA,546,2,2019-10-30,2019-10-30
NGA,True,True,Katsina,Dan Musa,NG021,Katsina,NG021007,Dan Musa,2,North Central and North West,BA,765,4,2020-08-30,2020-08-30
NGA,True,True,Katsina,Dan Musa,NG021,Katsina,NG021007,Dan Musa,2,North Central and North West,BA,1483,5,2020-12-31,2020-12-31
NGA,True,True,Katsina,Dan Musa,NG021,Katsina,NG021007,Dan Musa,2,North Central and North West,BA,2391,7,2021-07-30,2021-07-30
NGA,True,True,Katsina,Dan Musa,NG021,Katsina,NG021007,Dan Musa,2,North Central and North West,BA,3349,8,2021-09-30,2021-09-30
NGA,True,True,Katsina,Dan Musa,NG021,Katsina,NG021007,Dan Musa,2,North Central and North West,BA,1633,9,2021-12-31,2021-12-31
NGA,True,True,Katsina,Dan Musa,NG021,Katsina,NG021007,Dan Musa,2,North Central and North West,SA,1483,5,2020-12-31,2020-12-31
NGA,True,True,Katsina,Dan Musa,NG021,Katsina,NG021007,Dan Musa,2,North Central and North West,SA,1546,6,2021-02-01,2021-02-01
NGA,True,True,Katsina,Dan Musa,NG021,Katsina,NG021007,Dan Musa,2,North Central and North West,SA,2391,7,2021-07-30,2021-07-30
NGA,True,True,Katsina,Dan Musa,NG021,Katsina,NG021007,Dan Musa,2,North Central and North West,SA,5520,10,2022-10-31,2022-10-31
NGA,True,True,Katsina,Dan Musa,NG021,Katsina,NG021007,Dan Musa,2,North Central and North West,SA,5390,11,2022-12-31,2022-12-31
NGA,True,True,Katsina,Dan Musa,NG021,Katsina,NG021007,Dan Musa,2,North Central and North West,SA,6641,12,2023-10-31,2023-10-31
NGA,True,True,Katsina,Dan Musa,NG021,Katsina,NG021007,Dan Musa,2,North Central and North West,SA,6854,13,2023-12-31,2023-12-31
NGA,True,True,Katsina,Dan Musa,NG021,Katsina,NG021007,Dan Musa,2,North Central and North West,SA,12387,16,2024-11-30,2024-11-30
NGA,True,True,Katsina,Dandume,NG021,Katsina,NG021008,Dandume,2,North Central and North West,BA,1653,1,2019-08-30,2019-08-30
NGA,True,True,Katsina,Dandume,NG021,Katsina,NG021008,Dandume,2,North Central and North West,BA,5256,4,2020-08-30,2020-08-30
NGA,True,True,Katsina,Dandume,NG021,Katsina,NG021008,Dandume,2,North Central and North West,BA,3857,5,2020-12-31,2020-12-31
NGA,True,True,Katsina,Dandume,NG021,Katsina,NG021008,Dandume,2,North Central and North West,BA,5420,7,2021-07-30,2021-07-30
NGA,True,True,Katsina,Dandume,NG021,Katsina,NG021008,Dandume,2,North Central and North West,BA,6015,8,2021-09-30,2021-09-30
NGA,True,True,Katsina,Dandume,NG021,Katsina,NG021008,Dandume,2,North Central and North West,BA,1088,9,2021-12-31,2021-12-31
NGA,True,True,Katsina,Dandume,NG021,Katsina,NG021008,Dandume,2,North Central and North West,SA,3857,5,2020-12-31,2020-12-31
NGA,True,True,Katsina,Dandume,NG021,Katsina,NG021008,Dandume,2,North Central and North West,SA,3931,6,2021-02-01,2021-02-01
NGA,True,True,Katsina,Dandume,NG021,Katsina,NG021008,Dandume,2,North Central and North West,SA,5420,7,2021-07-30,2021-07-30
NGA,True,True,Katsina,Dandume,NG021,Katsina,NG021008,Dandume,2,North Central and North West,SA,6573,10,2022-10-31,2022-10-31
NGA,True,True,Katsina,Dandume,NG021,Katsina,NG021008,Dandume,2,North Central and North West,SA,8137,11,2022-12-31,2022-12-31
NGA,True,True,Katsina,Dandume,NG021,Katsina,NG021008,Dandume,2,North Central and North West,SA,10361,12,2023-10-31,2023-10-31
NGA,True,True,Katsina,Dandume,NG021,Katsina,NG021008,Dandume,2,North Central and North West,SA,8190,13,2023-12-31,2023-12-31
NGA,True,True,Katsina,Dandume,NG021,Katsina,NG021008,Dandume,2,North Central and North West,SA,2224,16,2024-11-30,2024-11-30
NGA,True,True,Katsina,Danja,NG021,Katsina,NG021009,Danja,2,North Central and North West,BA,543,2,2019-10-30,2019-10-30
NGA,True,True,Katsina,Danja,NG021,Katsina,NG021009,Danja,2,North Central and North West,BA,888,4,2020-08-30,2020-08-30
NGA,True,True,Katsina,Danja,NG021,Katsina,NG021009,Danja,2,North Central and North West,BA,2211,5,2020-12-31,2020-12-31
NGA,True,True,Katsina,Danja,NG021,Katsina,NG021009,Danja,2,North Central and North West,BA,1839,7,2021-07-30,2021-07-30
NGA,True,True,Katsina,Danja,NG021,Katsina,NG021009,Danja,2,North Central and North West,BA,2521,8,2021-09-30,2021-09-30
NGA,True,True,Katsina,Danja,NG021,Katsina,NG021009,Danja,2,North Central and North West,BA,200,9,2021-12-31,2021-12-31
NGA,True,True,Katsina,Danja,NG021,Katsina,NG021009,Danja,2,North Central and North West,SA,2211,5,2020-12-31,2020-12-31
NGA,True,True,Katsina,Danja,NG021,Katsina,NG021009,Danja,2,North Central and North West,SA,2205,6,2021-02-01,2021-02-01
NGA,True,True,Katsina,Danja,NG021,Katsina,NG021009,Danja,2,North Central and North West,SA,1839,7,2021-07-30,2021-07-30
NGA,True,True,Katsina,Danja,NG021,Katsina,NG021009,Danja,2,North Central and North West,SA,1697,10,2022-10-31,2022-10-31
NGA,True,True,Katsina,Danja,NG021,Katsina,NG021009,Danja,2,North Central and North West,SA,2400,11,2022-12-31,2022-12-31
NGA,True,True,Katsina,Danja,NG021,Katsina,NG021009,Danja,2,North Central and North West,SA,1999,12,2023-10-31,2023-10-31
NGA,True,True,Katsina,Danja,NG021,Katsina,NG021009,Danja,2,North Central and North West,SA,1821,13,2023-12-31,2023-12-31
NGA,True,True,Katsina,Danja,NG021,Katsina,NG021009,Danja,2,North Central and North West,SA,11414,16,2024-11-30,2024-11-30
NGA,True,True,Katsina,Daura,NG021,Katsina,NG021010,Daura,2,North Central and North West,BA,2601,2,2019-10-30,2019-10-30
